CustomerID,total_spent,avg_spent,order_count,favorite_product,favorite_product_right
81120,38548.98,1101.4,35,Chicken - Wieners,Beer - Blue
70812,37294.49,956.27,39,Garlic - Peeled,Garlic - Peeled
89290,89134.04,1237.97,72,Soup - Campbells Bean Medley,Garlic - Peeled
72560,39625.08,943.45,42,Ice Cream Bar - Drumstick,Jagermeister
41885,28552.41,571.05,50,Puree - Passion Fruit,Tea - English Breakfast
50615,41889.31,644.45,65,"Lamb - Whole, Fresh","Lamb - Whole, Fresh"
62020,40762.8,831.89,49,Wine - Magnotta - Belpaese,Wine - Magnotta - Belpaese
83359,57141.25,1166.15,49,Cheese - Victor Et Berthold,Cheese - Victor Et Berthold
70542,50674.42,1013.49,50,Pate - Cognac,Peas - Frozen
95730,61825.01,1344.02,46,Shrimp - 31/40,Veal - Eye Of Round
64640,37862.66,923.48,41,Cheese - Victor Et Berthold,Tomatoes Tear Drop
59993,43395.16,885.62,49,Watercress,Bay Leaf
56236,41572.59,848.42,49,Chocolate - Feathers,Quiche Assorted
40304,27603.97,563.35,49,"Wine - Cahors Ac 2000, Clos","Lamb - Whole, Fresh"
66311,39835.65,905.36,44,Tofu - Firm,Chef Hat 20cm
46378,35443.78,632.92,56,"Chestnuts - Whole,canned","Yogurt - Blueberry, 175 Gr"
86166,64342.05,1148.97,56,Nantucket - Pomegranate Pear,Wine - White Cab Sauv.on
52282,39283.07,701.48,56,Carbonated Water - Blackcherry,Bagel - Plain
83308,46020.09,1000.44,46,Flour - Pastry,Coffee - Irish Cream
53357,30280.46,658.27,46,Skirt - 29 Foot,Pants Custom Dry Clean
58785,39087.09,831.64,47,Scallops - 10/20,Coffee - Hazelnut Cream
89525,39237.11,1032.56,38,Wine - Blue Nun Qualitatswein,Wine - Blue Nun Qualitatswein
48373,31169.08,623.38,50,Apricots Fresh,Soupfoamcont12oz 112con
51981,28010.33,666.91,42,"Fish - Scallops, Cold Smoked",Tomatoes Tear Drop
46494,29757.14,561.46,53,Bread - Hot Dog Buns,Sauce - Demi Glace
82927,61599.87,1162.26,53,Beef - Montreal Smoked Brisket,Beef - Montreal Smoked Brisket
83023,51913.11,1128.55,46,Fenngreek Seed,Fenngreek Seed
59666,38496.35,855.47,45,Cheese - Mix,Halibut - Steaks
72438,42716.11,1124.11,38,Cup - Translucent 7 Oz Clear,Bar - Granola Trail Mix Fruit Nut
49540,36690.28,705.58,52,Wine - Hardys Bankside Shiraz,Phyllo Dough
47596,32849.59,684.37,48,Soup Knorr Chili With Beans,Wine - Gato Negro Cabernet
95259,62908.94,1397.98,45,Chips Potato Salt Vinegar 43g,Mayonnaise - Individual Pkg
49685,27746.08,630.59,44,Hersey Shakes,Wine - Gato Negro Cabernet
77580,28621.12,773.54,37,Table Cloth 120 Round White,Beef Ground Medium
56572,33505.56,744.57,45,Gloves - Goldtouch Disposable,Gloves - Goldtouch Disposable
73701,38136.47,930.16,41,Mayonnaise - Individual Pkg,Bacardi Breezer - Tropical
81335,38175.29,1122.8,34,Kellogs Special K Cereal,Kellogs Special K Cereal
95009,68288.73,1338.99,51,Ecolab - Lime - A - Way 4/4 L,Zucchini - Yellow
48736,35173.18,764.63,46,Flour - Pastry,Tia Maria
76806,40960.76,930.93,44,Rice - Jasmine Sented,Soup V8 Roasted Red Pepper
85348,47484.46,1319.01,36,Garlic - Peeled,"Rosemary - Primerba, Paste"
66707,47177.98,1003.79,47,Blueberries,Sage - Ground
48641,31582.08,631.64,50,Smoked Paprika,Smoked Paprika
97402,50851.36,1182.59,43,Ocean Spray - Ruby Red,Cheese - Parmesan Grated
59933,39686.36,901.96,44,Crush - Cream Soda,Beef - Texas Style Burger
59169,32209.98,805.25,40,Vaccum Bag 10x13,Sauce - Hollandaise
50811,25216.0,630.4,40,"Oregano - Dry, Rubbed",Soup - Campbells Bean Medley
40432,29023.46,537.47,54,Bacardi Breezer - Tropical,"Orange - Canned, Mandarin"
39887,23015.55,561.35,41,Cumin - Whole,Tomato - Tricolor Cherry
92952,56350.36,1173.97,48,Cake - Mini Cheesecake,Potatoes - Idaho 100 Count
47417,30313.76,594.39,51,Chocolate - Dark,Chocolate - Dark
88277,61956.53,1168.99,53,Longos - Grilled Chicken With,Longos - Grilled Chicken With
58368,35374.8,721.93,49,Bread - Italian Roll With Herbs,Juice - Happy Planet
56334,33642.41,715.8,47,Muffin Batt - Blueberry Passion,Muffin Batt - Blueberry Passion
97131,74351.99,1304.42,57,"Seedlings - Mix, Organic",Wine - Toasted Head
79974,37375.07,1132.58,33,"Fish - Scallops, Cold Smoked","Fish - Scallops, Cold Smoked"
61413,40538.33,810.77,50,Towels - Paper / Kraft,Ocean Spray - Ruby Red
72316,44826.88,933.89,48,Beer - Original Organic Lager,Beer - Original Organic Lager
84273,39495.55,1012.71,39,Tomatoes Tear Drop,Pastry - Cheese Baked Scones
62142,40644.22,738.99,55,"Pepper - Black, Whole","Water, Tap"
84561,59640.24,1065.0,56,Meldea Green Tea Liquor,Pastry - Cheese Baked Scones
49036,37551.41,647.44,58,Beef - Montreal Smoked Brisket,Browning Caramel Glace
80899,51612.64,1122.01,46,Tray - 16in Rnd Blk,Water - Green Tea Refresher
67788,49640.43,919.27,54,Coffee - Hazelnut Cream,Longos - Grilled Salmon With Bbq
57216,37145.63,807.51,46,Truffle Cups - Brown,Lettuce - Spring Mix
39857,22021.12,500.48,44,"Hickory Smoke, Liquid",Ice Cream Bar - Oreo Cone
58499,29589.39,778.67,38,Ice Cream Bar - Hageen Daz To,Ice Cream Bar - Hageen Daz To
86869,50454.21,1051.13,48,Garlic - Peeled,Sprouts - Baby Pea Tendrils
92886,57413.99,1221.57,47,Beer - Labatt Blue,Water - Green Tea Refresher
43969,24141.52,670.6,36,Corn Meal,Corn Meal
86330,50140.09,1285.64,39,"Liners - Banana, Paper","Juice - Cranberry, 341 Ml"
91635,64722.43,1244.66,52,Bread - English Muffin,Bread - English Muffin
82745,48691.57,1058.51,46,Wine - Toasted Head,Cornflakes
61285,52109.15,983.19,53,Durian Fruit,Pastry - Butterscotch Baked
82980,53663.46,1166.6,46,Appetizer - Mushroom Tart,Appetizer - Mushroom Tart
40908,26418.63,539.16,49,Sea Bass - Whole,Mayonnaise - Individual Pkg
69172,48680.56,885.1,55,"Pork - Loin, Center Cut",Loquat
61318,35879.76,944.2,38,Pasta - Orecchiette,Pasta - Orecchiette
64858,53435.2,875.99,61,Apricots Fresh,Apricots Fresh
54807,33711.45,648.3,52,Onion Powder,Onion Powder
48593,29432.59,684.48,43,Cod - Black Whole Fillet,Blackberries
62821,43049.55,896.87,48,Garlic - Peeled,Squid - Tubes / Tenticles 10/20
62756,34127.78,775.63,44,Anchovy Paste - 56 G Tube,Pork - Kidney
51836,35153.32,764.2,46,Yeast Dry - Fermipan,Yeast Dry - Fermipan
70071,51336.87,1006.61,51,Tilapia - Fillets,Chicken - Soup Base
71896,44730.63,972.4,46,Sun - Dried Tomatoes,Sun - Dried Tomatoes
44785,30602.19,680.05,45,Cheese - Mix,Cheese - Mix
46125,34088.79,655.55,52,Grapes - Red,Grapes - Red
71640,56262.82,970.05,58,"Juice - Cranberry, 341 Ml","Juice - Cranberry, 341 Ml"
90867,55182.06,1313.86,42,Wine - Valpolicella Masi,"Rosemary - Primerba, Paste"
86815,58528.89,1064.16,55,Pork - Hock And Feet Attached,Pork - Hock And Feet Attached
94047,56569.5,1315.57,43,Cookie Chocolate Chip With,Cookie Chocolate Chip With
60187,44897.6,916.28,49,Scallops - 10/20,Remy Red
56677,46494.06,845.35,55,Muffin Mix - Blueberry,Muffin Mix - Blueberry
76159,49662.01,1034.63,48,Pecan Raisin - Tarts,Towels - Paper / Kraft
76854,39032.0,1084.22,36,"Nut - Pistachio, Shelled","Nut - Pistachio, Shelled"
73676,46283.71,1006.17,46,"Nut - Chestnuts, Whole",Cinnamon Buns Sticky
67642,41459.47,921.32,45,"Pasta - Penne, Rigate, Dry",Pernod
60830,34066.46,873.5,39,Chocolate - Feathers,Gloves - Goldtouch Disposable
78955,61675.65,994.77,62,Cheese - Cheddarsliced,Tofu - Firm
80516,52056.63,1084.51,48,Ice Cream Bar - Oreo Cone,"Pepper - Paprika, Hungarian"
67016,30384.14,779.08,39,Bread - Raisin Walnut Oval,Wine - Chardonnay South
70390,39364.61,894.65,44,Bouq All Italian - Primerba,Ezy Change Mophandle
80129,64138.18,1105.83,58,Spice - Peppercorn Melange,Soupfoamcont12oz 112con
41424,28833.21,544.02,53,Halibut - Fletches,Shrimp - 31/40
79620,52711.54,1098.16,48,Bread - French Baquette,"Beer - Alexander Kieths, Pale Ale"
97286,69596.36,1480.77,47,Pate - Cognac,Pate - Cognac
97084,40391.28,1187.98,34,"Beef - Chuck, Boneless","Spoon - Soup, Plastic"
73981,43479.6,1144.2,38,Cheese - Victor Et Berthold,Cheese - Victor Et Berthold
98338,65236.1,1304.72,50,Ecolab - Lime - A - Way 4/4 L,Ecolab - Lime - A - Way 4/4 L
67013,36238.47,953.64,38,Cake - Mini Cheesecake,Cake - Mini Cheesecake
91943,61370.46,1278.55,48,Milk - 2%,"Soup - Campbells, Lentil"
82287,45289.08,1078.31,42,Cheese - Parmesan Cubes,Bandage - Flexible Neon
98319,73740.65,1249.84,59,Spice - Peppercorn Melange,Bagel - Plain
87757,60196.21,1135.78,53,Halibut - Steaks,Squid U5 - Thailand
73835,40695.62,904.35,45,Tahini Paste,Gloves - Goldtouch Disposable
44708,26355.36,537.86,49,"Pepsi - Diet, 355 Ml",Cinnamon Buns Sticky
42621,30570.8,599.43,51,Oil - Shortening - All - Purpose,"Cheese - Boursin, Garlic / Herbs"
54547,29399.3,699.98,42,Yoghurt Tubes,Yoghurt Tubes
57096,37848.06,805.28,47,Tofu - Firm,Wasabi Powder
93684,55488.28,1180.6,47,Cake - Box Window 10x10x2.5,Butter - Unsalted
51568,34891.82,697.84,50,Cake - Mini Cheesecake,Beans - Kidney White
94494,70315.51,1302.14,54,Sauerkraut,Sauerkraut
93753,61142.52,1455.77,42,Crab - Imitation Flakes,"Beets - Candy Cane, Organic"
81591,40972.23,1024.31,40,"Wine - White, Mosel Gold","Wine - White, Mosel Gold"
80793,47719.18,1037.37,46,Pomello,Wine - Redchard Merritt
70092,37271.81,931.8,40,Beef - Striploin Aa,Bread - Italian Corn Meal Poly
74320,52929.02,1037.82,51,Tea - Jasmin Green,Tea - Jasmin Green
85073,55426.76,1154.72,48,Wine - Pinot Noir Latour,Wine - Redchard Merritt
86470,52503.3,1093.82,48,"Salmon - Atlantic, Skin On",Ecolab - Mikroklene 4/4 L
88515,61211.43,1055.37,58,Sauce - Hollandaise,Skirt - 29 Foot
91758,53426.62,1161.45,46,Guinea Fowl,Ice Cream Bar - Hageen Daz To
68556,36151.29,753.15,48,Chef Hat 20cm,Garlic - Peeled
88793,60235.01,1158.37,52,Beef Wellington,Snapple - Iced Tea Peach
51565,32170.19,765.96,42,Curry Paste - Madras,Longos - Chicken Wings
82353,52887.27,1101.82,48,"Pork - Loin, Bone - In","Pork - Loin, Bone - In"
50424,34910.5,684.52,51,"Doilies - 5, Paper",Tea - Jasmin Green
58204,29752.12,646.79,46,Truffle Cups - Brown,Truffle Cups - Brown
72512,45597.48,991.25,46,Halibut - Steaks,Beef - Top Sirloin - Aaa
60972,49377.1,881.73,56,Butter - Unsalted,Dried Figs
41874,26807.32,558.49,48,Bread Fig And Almond,"Beans - Kidney, Red Dry"
89858,57787.59,1256.25,46,"Thyme - Lemon, Fresh","Thyme - Lemon, Fresh"
62157,45462.0,857.77,53,Rabbit - Whole,Rabbit - Whole
45154,37289.81,642.93,58,Lamb - Ground,Sprouts - Alfalfa
64316,36861.12,784.28,47,Halibut - Fletches,Ice Cream Bar - Drumstick
57555,42320.19,769.46,55,Wine - Wyndham Estate Bin 777,Wine - Wyndham Estate Bin 777
56322,33517.41,882.04,38,Crush - Cream Soda,"Soup - Campbells, Lentil"
94919,56511.24,1487.14,38,"Beans - Kidney, Canned",Tea - English Breakfast
87929,52676.58,1284.79,41,Cookies Cereal Nut,Cookies Cereal Nut
92044,65189.37,1330.4,49,Langers - Ruby Red Grapfruit,Oil - Shortening - All - Purpose
79432,32494.01,955.71,34,Hinge W Undercut,Grenadine
52482,33805.73,626.03,54,Tea - Decaf Lipton,"Wine - Magnotta, Merlot Sr Vqa"
72394,39200.73,933.35,42,"Pork - Back, Short Cut, Boneless","Placemat - Scallop, White"
95658,58487.14,1329.25,44,Cup - Translucent 7 Oz Clear,Spinach - Baby
96896,64003.22,1488.45,43,Baking Powder,Baking Powder
86777,42809.56,1070.24,40,Macaroons - Two Bite Choc,Black Currants
82534,32429.83,953.82,34,"Water, Tap",Chips Potato All Dressed - 43g
83383,58257.39,1120.33,52,"Soup - Canadian Pea, Dry Mix",Beef Wellington
86551,66159.36,1121.35,59,Oil - Shortening - All - Purpose,Oil - Shortening - All - Purpose
77604,31954.13,912.98,35,Veal - Slab Bacon,Cocoa Butter
48777,26118.65,607.41,43,Wine - Alsace Gewurztraminer,Garlic - Peeled
77711,46729.82,1015.87,46,Chef Hat 20cm,Chef Hat 20cm
90879,55107.04,1224.6,45,Cheese - Mix,Cheese - Mix
48397,38637.89,654.88,59,Otomegusa Dashi Konbu,Tea - Jasmin Green
98528,48061.39,1298.96,37,Beets - Mini Golden,Crab - Imitation Flakes
75645,46328.92,985.72,47,Bouq All Italian - Primerba,Bouq All Italian - Primerba
79584,50140.39,1044.59,48,Bagel - Plain,Berry Brulee
51784,31024.4,574.53,54,Cinnamon Buns Sticky,Cinnamon Buns Sticky
77800,55678.88,1031.09,54,"Pepper - White, Ground",Loquat
45693,22883.87,586.77,39,Vanilla Beans,Otomegusa Dashi Konbu
88902,52654.48,1096.97,48,"Veal - Inside, Choice",Veal - Slab Bacon
52446,39546.51,732.34,54,Wine - Vidal Icewine Magnotta,Wine - Magnotta - Cab Sauv
86116,53158.55,1042.32,51,Lettuce - Frisee,"Beef - Chuck, Boneless"
71723,47338.55,876.64,54,Flour - Pastry,Water - Spring Water 500ml
65076,37977.34,904.22,42,Kellogs All Bran Bars,Kellogs All Bran Bars
70193,44177.85,1077.51,41,Veal - Sweetbread,Veal - Sweetbread
62238,26606.1,782.53,34,Carbonated Water - Cherry,Carbonated Water - Cherry
95428,62892.04,1338.13,47,Flour - Teff,Cheese - Wine
90469,47175.43,1241.46,38,Juice - Lime,Mustard Prepared
51061,33319.49,628.67,53,Sauce - Rosee,Sauce - Rosee
89257,49458.26,1124.05,44,Cheese - Taleggio D.o.p.,Thermometer Digital
74323,46033.84,920.68,50,Appetizer - Mushroom Tart,Cheese - Cambozola
88301,54577.64,1137.03,48,Cod - Black Whole Fillet,Bread - Italian Corn Meal Poly
87694,64035.4,1164.28,55,Water - Spring Water 500ml,"Oregano - Dry, Rubbed"
50340,27667.1,601.46,46,Chips Potato Salt Vinegar 43g,Cinnamon Buns Sticky
92785,50394.55,1145.33,44,Chips Potato All Dressed - 43g,"Turnip - White, Organic"
54455,33426.47,619.01,54,"Lemonade - Natural, 591 Ml",Wine - Prosecco Valdobiaddene
92237,48844.56,1110.1,44,Cheese Cloth No 100,Cheese Cloth No 100
81209,48984.87,1064.89,46,Blackberries,Blackberries
64933,36166.31,951.75,38,Cumin - Whole,Ocean Spray - Kiwi Strawberry
70297,52812.2,943.08,56,"Cheese - Brie,danish",Soup V8 Roasted Red Pepper
81159,43452.31,944.62,46,Juice - Orange,Sprouts - Alfalfa
66377,49938.91,942.24,53,"Pepper - White, Ground",Bread Crumbs - Panko
82019,57418.19,1125.85,51,Bread - Hot Dog Buns,Wine - Gato Negro Cabernet
97149,82815.52,1478.85,56,Ice Cream Bar - Oreo Cone,Ice Cream Bar - Oreo Cone
68258,44655.78,992.35,45,"Pepper - Black, Whole",Mayonnaise - Individual Pkg
92672,65373.72,1390.93,47,Halibut - Steaks,Sardines
44687,36796.43,566.1,65,Phyllo Dough,Chocolate - Compound Coating
75451,47955.53,1042.51,46,Bandage - Flexible Neon,Bandage - Flexible Neon
49817,27051.95,711.89,38,Sprouts - Alfalfa,Kellogs Special K Cereal
98239,62972.72,1339.85,47,Bread - Multigrain,Juice - Orange
71741,46991.43,903.68,52,Ice Cream Bar - Drumstick,Ice Cream Bar - Drumstick
98433,81131.4,1308.57,62,"Rum - Coconut, Malibu","Rum - Coconut, Malibu"
56388,34192.12,657.54,52,Milk - 1%,Grapes - Red
58123,42161.01,826.69,51,Onions - Cippolini,"Wine - White, Colubia Cresh"
47358,26881.04,527.08,51,Sword Pick Asst,Tomato - Tricolor Cherry
56551,35963.52,765.18,47,"Wine - Red, Colio Cabernet","Wine - Red, Colio Cabernet"
39879,26306.24,536.86,49,Cheese - Mix,Chicken - Wieners
63223,44340.38,985.34,45,Turkey - Oven Roast Breast,Cream Of Tartar
55187,40929.52,802.54,51,Sauce - Hollandaise,Sauce - Hollandaise
80188,47586.79,1133.02,42,Muffin - Carrot Individual Wrap,Remy Red
79682,52276.14,1136.44,46,Napkin White - Starched,Napkin White - Starched
67269,39829.7,948.33,42,"Sauce - Gravy, Au Jus, Mix","Lamb - Pieces, Diced"
93907,44681.71,1145.68,39,Berry Brulee,Wine - Chardonnay South
72131,44089.03,918.52,48,Pomello,Hersey Shakes
70530,42830.33,996.05,43,Pears - Bosc,Pears - Bosc
65427,42939.46,841.95,51,"Veal - Inside, Choice",Beer - Blue
90668,60935.97,1218.72,50,Table Cloth 54x72 White,Scallop - St. Jaques
87575,51795.47,1177.17,44,Mayonnaise - Individual Pkg,Rambutan
71664,57496.23,1084.83,53,Milk - 2%,Cheese - Parmesan Grated
67288,46311.56,908.07,51,Foam Dinner Plate,Beef - Ground Medium
53339,24819.94,636.41,39,Sage - Ground,Steam Pan - Half Size Deep
83805,53977.02,1124.52,48,Cheese Cloth No 100,Cheese Cloth No 100
85312,51925.46,1266.47,41,"Cheese - Brie, Triple Creme",Cheese - Victor Et Berthold
87325,50243.47,1196.27,42,"Hickory Smoke, Liquid",Cookie Dough - Double
57141,26172.01,623.14,42,Cake - Box Window 10x10x2.5,Cake - Box Window 10x10x2.5
41438,25464.67,578.74,44,Mangoes,Mangoes
75019,47121.91,942.44,50,Coffee - Dark Roast,Anchovy Paste - 56 G Tube
89671,58857.14,1131.87,52,Beef - Striploin Aa,Cheese - Mix
42752,25098.45,583.68,43,"Turnip - White, Organic","Turnip - White, Organic"
88890,66190.58,1272.9,52,Lambcasing,Pasta - Angel Hair
68744,35654.48,829.17,43,Assorted Desserts,"Pasta - Penne, Rigate, Dry"
80250,47164.43,1071.92,44,Sauerkraut,Puree - Mocha
55155,31139.11,798.44,39,"Beef - Chuck, Boneless",Cornflakes
78697,43392.53,1009.13,43,Garlic - Elephant,Beef - Top Sirloin - Aaa
58058,27973.53,682.28,41,Cookie - Dough Variety,Bagel - Plain
41432,26833.6,583.34,46,Squid U5 - Thailand,Wine - Blue Nun Qualitatswein
54066,30775.29,683.9,45,"Beef - Chuck, Boneless",Cocoa Butter
59266,38801.49,791.87,49,Appetizer - Sausage Rolls,"Rosemary - Primerba, Paste"
56772,40916.65,852.43,48,Bread - Multigrain,Lettuce - Frisee
55923,39682.99,708.62,56,Chocolate - Feathers,Chocolate - Feathers
80357,50958.72,1084.23,47,Garlic,Garlic
55852,55260.82,800.88,69,Vinegar - Sherry,Vinegar - Sherry
74302,42960.6,876.75,49,Coffee - Irish Cream,Coffee - Irish Cream
42332,26393.12,573.76,46,Cheese - Victor Et Berthold,Cheese - Victor Et Berthold
84954,63410.73,1006.52,63,Pastry - Raisin Muffin - Mini,Grapes - Red
79849,46146.38,1125.52,41,Mustard Prepared,Mustard Prepared
73694,39868.62,885.97,45,Bread Crumbs - Japanese Style,"Wine - Red, Cooking"
63866,40017.03,851.43,47,Crab - Imitation Flakes,Coffee Decaf Colombian
61384,49416.17,852.0,58,Wine - Charddonnay Errazuriz,Wine - Charddonnay Errazuriz
40650,27371.42,506.88,54,Yeast Dry - Fermipan,Carbonated Water - Cherry
96980,77032.08,1328.14,58,"Garlic - Primerba, Paste",Wine - Valpolicella Masi
66296,41377.74,940.4,44,Beer - Sleemans Cream Ale,Beer - Sleemans Cream Ale
62413,42782.06,873.1,49,Black Currants,Black Currants
83508,44021.36,1048.13,42,"Beef - Ground, Extra Lean, Fresh","Beef - Ground, Extra Lean, Fresh"
82442,49624.38,1181.53,42,Tea - English Breakfast,Cheese Cloth No 100
60434,33097.29,689.53,48,"Beans - Kidney, Red Dry",Wine - Vidal Icewine Magnotta
84969,68163.05,1175.22,58,Loquat,Cattail Hearts
71697,47159.73,889.81,53,Tea - Jasmin Green,Whmis - Spray Bottle Trigger
54426,35031.17,636.93,55,Wine - Redchard Merritt,Steam Pan - Half Size Deep
78571,43471.22,905.65,48,Tia Maria,Cookie - Dough Variety
67707,41196.95,1056.33,39,Otomegusa Dashi Konbu,Tea - Decaf Lipton
69771,32588.85,857.6,38,Beef - Rib Eye Aaa,Thermometer Digital
92326,64070.14,1307.55,49,"Cheese - Brie,danish","Seedlings - Mix, Organic"
51752,29814.67,745.37,40,Rabbit - Whole,Cake - Cake Sheet Macaroon
78527,35260.95,927.92,38,Beer - Sleemans Cream Ale,"Water - Mineral, Natural"
47352,27771.16,514.28,54,"Pork - Back, Short Cut, Boneless","Pork - Back, Short Cut, Boneless"
40292,21537.65,615.36,35,Bandage - Flexible Neon,Wine - Chablis 2003 Champs
68330,32115.22,845.14,38,Crackers Cheez It,Beets - Mini Golden
57567,39249.45,801.01,49,Tia Maria,"Yogurt - Blueberry, 175 Gr"
67496,37386.39,849.69,44,"Pepper - White, Ground",Berry Brulee
93914,42362.74,1144.94,37,Bread - Italian Roll With Herbs,Cod - Black Whole Fillet
52857,32938.31,700.82,47,Cheese - Parmesan Cubes,Cheese - Parmesan Cubes
81584,45077.34,1155.83,39,"Chicken - Leg, Boneless","Chicken - Leg, Boneless"
71449,38445.86,915.38,42,Beer - Rickards Red,Snapple - Iced Tea Peach
51466,42307.46,717.08,59,"Wine - White, Colubia Cresh","Wine - White, Colubia Cresh"
88251,50895.9,1156.72,44,Wine - Toasted Head,Wine - Toasted Head
96605,40513.09,1066.13,38,"Veal - Inside, Choice","Liners - Banana, Paper"
74212,48118.63,925.36,52,Rabbit - Whole,Rabbit - Whole
48989,28615.71,596.16,48,Beer - Blue,Cookie Chocolate Chip With
87685,66251.9,1226.89,54,Spinach - Baby,Muffin Batt - Blueberry Passion
74534,45417.48,1032.22,44,Extract - Lemon,"Sauce - Gravy, Au Jus, Mix"
53178,33634.42,764.42,44,Ecolab - Mikroklene 4/4 L,Ecolab - Mikroklene 4/4 L
71854,52162.53,884.11,59,Pastry - Butterscotch Baked,"Seedlings - Mix, Organic"
82483,56130.89,1122.62,50,Pants Custom Dry Clean,Pasta - Orecchiette
47006,35847.27,651.77,55,Beer - Original Organic Lager,Chips Potato All Dressed - 43g
40268,23201.35,552.41,42,Cheese - Taleggio D.o.p.,Cheese - Taleggio D.o.p.
53830,35834.68,779.01,46,Spinach - Baby,Spinach - Baby
91636,61978.04,1264.86,49,"Cup - 6oz, Foam",Pears - Bosc
48798,31636.29,645.64,49,"Orange - Canned, Mandarin","Orange - Canned, Mandarin"
68931,45037.85,900.76,50,Campari,Campari
66468,40407.34,792.3,51,Pears - Bosc,"Pepper - White, Ground"
76594,43991.08,1023.05,43,General Purpose Trigger,Garlic - Elephant
46229,27151.2,577.69,47,Ecolab - Mikroklene 4/4 L,V8 - Berry Blend
71730,46914.83,938.3,50,"Crab - Dungeness, Whole",Guinea Fowl
61541,42162.45,752.9,56,Pork - Inside,"Sauce - Gravy, Au Jus, Mix"
62279,29542.41,820.62,36,Pastry - Cheese Baked Scones,"Doilies - 5, Paper"
60621,29283.85,650.75,45,Garlic - Peeled,Garlic - Peeled
79059,52147.43,1042.95,50,Yoghurt Tubes,"Nut - Chestnuts, Whole"
98636,61529.26,1309.13,47,Table Cloth 54x72 White,Table Cloth 54x72 White
43484,28322.84,643.7,44,Pail For Lid 1537,Pail For Lid 1537
62339,32332.2,850.85,38,"Wine - Red, Colio Cabernet",Juice - Orange
68454,46175.02,1026.11,45,Veal - Eye Of Round,Rambutan
89546,45332.6,1192.96,38,Jagermeister,"Juice - Cranberry, 341 Ml"
98195,65896.88,1198.13,55,Wine - Charddonnay Errazuriz,Wine - Charddonnay Errazuriz
93291,60250.28,1205.01,50,Bagel - Plain,Bagel - Plain
49376,27844.41,662.96,42,Bread Crumbs - Panko,Beer - Blue
57694,38384.06,767.68,50,Pork - Belly Fresh,Beets - Mini Golden
72756,47475.41,968.89,49,Beef - Inside Round,"Seedlings - Mix, Organic"
91463,45926.05,1068.05,43,Rosemary - Dry,Wine - Magnotta - Belpaese
77366,36133.34,881.3,41,"Chocolate - Semi Sweet, Calets",Mussels - Cultivated
58379,35324.0,692.63,51,Garlic,Sausage - Breakfast
91650,51859.79,1178.63,44,Arizona - Green Tea,Crackers - Trio
54223,32781.5,745.03,44,"Ice - Clear, 300 Lb For Carving",Cheese - Bocconcini
66207,37109.67,773.12,48,"Bread - Roll, Soft White Round","Bread - Roll, Soft White Round"
95093,57969.25,1317.48,44,Fondant - Icing,Fondant - Icing
91556,58130.56,1139.81,51,Pastry - Butterscotch Baked,Coffee - Irish Cream
54080,43034.32,754.99,57,Beef - Top Sirloin - Aaa,Beef - Top Sirloin - Aaa
82892,55679.73,1050.56,53,"Pasta - Penne, Rigate, Dry",Tuna - Salad Premix
69452,59371.62,1079.48,55,"Placemat - Scallop, White",Rambutan
87039,62277.79,1073.76,58,Bread Crumbs - Panko,Pork - Inside
93618,70457.86,1258.18,56,Bread - Rye,Bread - Rye
88780,59124.65,1257.97,47,Fondant - Icing,Scallops - Live In Shell
59659,34852.88,850.07,41,Smirnoff Green Apple Twist,Appetizer - Sausage Rolls
63792,43523.88,806.0,54,Pork - Inside,Pork - Inside
73853,47828.89,1017.64,47,Coffee - Hazelnut Cream,Ecolab - Mikroklene 4/4 L
55474,26158.72,688.39,38,Tea - English Breakfast,Vaccum Bag 10x13
91936,68887.97,1275.7,54,Cheese - Cambozola,Cheese - Cambozola
48668,38645.03,655.0,59,Salmon Steak - Cohoe 8 Oz,"Wine - Magnotta, Merlot Sr Vqa"
76579,50194.67,1091.19,46,Garbag Bags - Black,Mustard Prepared
63331,45374.06,840.26,54,Longos - Grilled Chicken With,Longos - Grilled Chicken With
57242,40491.96,736.22,55,Watercress,Table Cloth 120 Round White
75987,48229.48,1071.77,45,Wonton Wrappers,Wine - Pinot Noir Latour
96260,56834.89,1235.54,46,Cookies - Assorted,Milk - 1%
93496,39638.42,1043.12,38,Lettuce - Frisee,Lettuce - Frisee
61478,31061.35,705.94,44,"Beef - Ground, Extra Lean, Fresh",Bread Foccacia Whole
44189,31405.91,654.29,48,"Seedlings - Mix, Organic",Garbag Bags - Black
82742,39408.06,961.17,41,Mussels - Cultivated,Mussels - Cultivated
74903,37797.41,969.16,39,Ocean Spray - Ruby Red,Ocean Spray - Ruby Red
92871,50929.77,1305.89,39,Cheese - Cambozola,Wonton Wrappers
42474,32278.33,609.03,53,Hinge W Undercut,Pork - Inside
43714,26678.12,592.85,45,Scallops - 10/20,Scallops - 10/20
50933,33662.55,660.05,51,Cumin - Whole,Cumin - Whole
66870,38355.37,891.99,43,Scallops - Live In Shell,Scallops - Live In Shell
49522,27080.97,660.51,41,Pork - Inside,"Wine - White, Colubia Cresh"
69792,47990.83,922.9,52,"Veal - Inside, Choice",Bread Foccacia Whole
48125,28816.44,613.12,47,Smirnoff Green Apple Twist,"Soup - Campbells, Cream Of"
53926,30148.72,685.2,44,Kellogs Special K Cereal,Flour - Teff
96185,59161.3,1232.53,48,"Bread - Roll, Soft White Round",Bread - Multigrain
